A_000	A_003	A_009	A_019	A_020	A_027	A_033	A_035	A_036	A_050	A_051	A_053	A_065	A_085	A_091	A_098	A_102	A_103	A_104	A_119	A_127	A_146	A_174	A_190	A_200	A_207	A_208	A_220	A_227	A_235	A_240	A_243	A_244	A_247	A_251	A_252	A_256	A_275	A_285	A_291	A_303	A_310	A_320	A_323	A_333	A_338	A_352	A_357	A_362	A_363	A_387	A_396	A_430	A_444	A_446	A_449	A_451	A_452	A_457	A_477	A_486	A_493	A_502	A_513	A_519	A_527	A_529	A_530	A_536	A_539	A_549	A_550	A_553	A_559	A_562	A_563	A_574	A_588	A_590	A_602	A_608	A_612	A_619	A_651	A_664	A_678	A_680	A_691	A_694	A_695	A_722
2.778401e+03	3.031300e+03	4.076301e+03	2.102600e+03	4.092600e+03	5.598699e+03	3.652499e+03	2.179501e+03	2.291601e+03	3.524100e+03	2.978499e+03	2.823201e+03	1.827100e+03	2.541700e+03	3.275701e+03	3.594601e+03	3.546499e+03	2.623400e+03	3.388700e+03	2.748201e+03	2.792300e+03	2.627300e+03	5.250103e+03	3.507100e+03	2.778401e+03	3.161801e+03	3.163200e+03	2.876700e+03	3.028900e+03	4.182399e+03	3.450699e+03	2.934801e+03	2.473800e+03	3.688501e+03	3.298401e+03	2.443599e+03	2.348300e+03	3.464998e+03	2.655500e+03	2.751199e+03	3.908502e+03	2.925600e+03	3.062901e+03	2.894000e+03	3.339999e+03	2.968300e+03	3.952301e+03	3.352499e+03	3.115299e+03	3.354300e+03	5.526299e+03	2.326101e+03	3.942300e+03	3.703000e+03	3.266099e+03	2.925600e+03	2.567899e+03	2.323999e+03	2.612601e+03	2.277301e+03	3.734499e+03	3.079499e+03	4.037700e+03	2.588800e+03	2.062299e+03	2.615000e+03	3.840198e+03	3.114699e+03	3.132201e+03	5.496300e+03	2.701199e+03	4.303202e+03	3.057700e+03	2.694900e+03	3.074500e+03	1.878100e+03	2.447001e+03	2.784400e+03	3.275601e+03	3.374399e+03	2.506800e+03	3.785400e+03	3.800999e+03	2.184999e+03	2.460700e+03	3.149399e+03	3.668300e+03	3.320201e+03	2.525599e+03	2.773500e+03	3.886000e+03
2.374701e+03	2.970899e+03	1.771800e+03	2.694101e+03	4.020901e+03	1.783200e+03	2.245200e+03	2.655101e+03	3.015700e+03	2.765700e+03	2.575800e+03	3.206699e+03	3.693201e+03	4.925601e+03	2.093600e+03	3.983901e+03	1.886700e+03	1.736400e+03	2.502499e+03	3.165900e+03	2.705100e+03	2.298800e+03	1.823100e+03	6.048799e+03	3.257499e+03	2.526100e+03	3.324699e+03	3.638399e+03	2.076200e+03	2.138501e+03	2.570200e+03	4.557301e+03	2.475201e+03	1.960401e+03	2.429000e+03	2.326301e+03	1.940900e+03	1.718500e+03	2.769800e+03	3.189499e+03	2.404800e+03	3.727400e+03	2.850300e+03	2.582300e+03	2.894100e+03	2.347301e+03	3.643401e+03	6.149000e+03	2.294299e+03	1.975700e+03	2.630401e+03	1.972200e+03	1.669100e+03	3.791800e+03	3.183500e+03	3.061400e+03	3.949499e+03	2.390399e+03	3.929900e+03	4.170998e+03	3.103800e+03	3.038701e+03	2.569201e+03	4.334702e+03	4.683600e+03	2.278501e+03	2.634800e+03	2.873999e+03	2.962700e+03	2.938100e+03	3.738200e+03	2.804300e+03	2.554801e+03	3.133000e+03	3.030901e+03	3.111699e+03	1.948700e+03	6.654096e+03	2.298900e+03	3.946902e+03	2.512899e+03	2.289300e+03	3.130901e+03	5.157599e+03	2.338700e+03	2.873402e+03	4.102299e+03	4.174802e+03	2.669800e+03	2.983299e+03	2.899001e+03
3.179301e+03	2.099600e+03	2.754201e+03	2.158999e+03	2.654100e+03	3.854000e+03	2.710501e+03	2.872999e+03	2.667701e+03	3.095601e+03	2.027199e+03	2.934301e+03	2.429199e+03	1.970400e+03	2.974000e+03	2.443301e+03	3.359000e+03	3.012501e+03	2.759999e+03	2.768600e+03	2.371100e+03	2.577399e+03	3.542600e+03	2.445600e+03	1.776701e+03	3.191301e+03	2.491200e+03	3.072401e+03	3.035198e+03	3.577899e+03	2.802200e+03	2.913499e+03	1.706700e+03	3.529801e+03	2.840399e+03	3.557300e+03	3.153698e+03	2.891702e+03	3.758400e+03	2.171000e+03	3.626301e+03	2.324600e+03	4.028000e+03	3.514398e+03	3.417600e+03	2.311900e+03	2.817801e+03	2.962000e+03	2.052000e+03	2.840700e+03	2.726000e+03	2.143200e+03	2.927300e+03	2.954399e+03	2.867000e+03	2.104500e+03	1.964900e+03	3.010499e+03	2.458000e+03	4.726498e+03	3.846301e+03	2.481299e+03	3.492298e+03	2.600600e+03	2.168301e+03	2.181199e+03	3.452601e+03	3.145300e+03	3.226499e+03	3.557801e+03	2.442099e+03	3.053199e+03	5.045197e+03	3.118399e+03	2.886099e+03	2.516900e+03	2.500199e+03	2.428399e+03	2.541099e+03	2.336399e+03	2.298199e+03	3.554700e+03	3.288001e+03	2.426399e+03	2.693001e+03	2.376700e+03	4.941102e+03	2.750999e+03	1.837000e+03	2.536499e+03	3.049800e+03
5.407500e+03	7.355400e+03	5.821201e+03	8.742202e+03	9.077901e+03	8.025797e+03	7.709497e+03	7.144800e+03	7.951697e+03	6.584800e+03	6.850502e+03	1.000330e+04	7.452899e+03	7.409600e+03	8.285798e+03	6.782098e+03	7.312100e+03	6.025098e+03	7.883005e+03	7.063698e+03	1.014340e+04	6.052100e+03	6.061399e+03	7.041700e+03	6.927903e+03	6.194100e+03	5.867999e+03	7.738896e+03	8.582701e+03	5.343599e+03	7.992400e+03	7.032798e+03	1.030360e+04	6.114001e+03	9.275395e+03	6.738599e+03	7.657501e+03	6.625998e+03	8.100100e+03	7.109400e+03	7.681796e+03	6.548796e+03	7.263298e+03	5.643400e+03	7.071801e+03	7.863103e+03	6.935201e+03	7.413402e+03	7.123497e+03	7.626598e+03	6.483796e+03	5.124402e+03	7.137499e+03	7.234402e+03	7.999998e+03	5.347501e+03	8.382402e+03	9.537702e+03	1.108270e+04	7.622899e+03	7.514701e+03	6.382098e+03	7.934497e+03	1.052210e+04	8.230401e+03	7.050398e+03	7.344299e+03	7.758102e+03	6.199899e+03	7.269901e+03	6.755604e+03	8.215901e+03	6.898299e+03	7.639201e+03	6.750796e+03	7.815498e+03	7.848798e+03	1.014930e+04	7.711897e+03	7.847699e+03	6.142997e+03	5.943001e+03	6.770999e+03	1.001760e+04	7.465701e+03	6.703900e+03	6.808900e+03	6.418898e+03	6.036899e+03	6.932899e+03	6.878399e+03
1.023330e+04	1.560709e+04	1.196200e+04	1.235209e+04	8.183703e+03	1.604850e+04	1.549490e+04	8.058301e+03	7.879099e+03	8.340696e+03	1.092440e+04	1.142460e+04	9.844096e+03	1.658190e+04	1.433090e+04	9.237604e+03	1.650420e+04	9.396495e+03	1.080170e+04	9.975995e+03	7.767701e+03	9.239000e+03	1.225310e+04	8.999300e+03	9.356602e+03	1.425410e+04	9.745503e+03	1.278360e+04	1.110820e+04	1.267990e+04	1.123820e+04	7.962496e+03	6.933898e+03	1.249990e+04	1.380960e+04	9.641300e+03	8.400503e+03	9.682299e+03	8.725602e+03	9.072799e+03	1.214999e+04	1.113800e+04	1.182370e+04	7.770798e+03	9.680300e+03	8.870699e+03	1.003430e+04	1.083650e+04	9.333698e+03	1.360260e+04	9.115898e+03	1.273100e+04	1.076420e+04	1.047161e+04	1.195350e+04	9.201198e+03	8.654903e+03	9.327696e+03	1.047620e+04	1.635230e+04	1.519730e+04	1.075959e+04	9.412401e+03	1.055910e+04	9.639102e+03	1.028480e+04	9.864499e+03	1.011140e+04	1.082710e+04	1.711631e+04	9.571299e+03	1.463201e+04	9.151199e+03	7.545104e+03	9.864799e+03	7.397797e+03	1.021210e+04	1.013469e+04	1.042330e+04	1.457620e+04	1.018340e+04	1.289860e+04	9.956397e+03	8.079599e+03	1.192230e+04	9.256499e+03	1.068300e+04	1.385779e+04	9.768904e+03	1.146840e+04	1.313420e+04
1.693800e+03	1.177199e+03	9.730000e+02	2.626400e+03	1.101199e+03	1.085200e+03	1.086400e+03	1.794900e+03	7.042999e+02	8.536998e+02	1.875701e+03	1.187800e+03	9.198004e+02	8.627998e+02	1.313300e+03	1.288400e+03	1.129700e+03	1.077900e+03	1.694899e+03	1.120100e+03	1.509900e+03	8.753001e+02	1.782701e+03	1.337199e+03	1.206400e+03	9.524001e+02	1.807900e+03	1.341600e+03	1.137499e+03	1.707500e+03	9.818998e+02	1.727500e+03	1.821199e+03	1.333000e+03	1.101199e+03	1.181900e+03	9.234999e+02	8.732997e+02	1.463600e+03	1.156700e+03	1.136600e+03	1.169300e+03	7.168001e+02	6.953999e+02	1.434700e+03	1.245800e+03	1.168100e+03	1.420000e+03	2.125501e+03	1.607199e+03	1.614500e+03	1.218799e+03	1.072800e+03	1.694400e+03	2.017999e+03	2.777700e+03	2.439401e+03	1.220000e+03	9.122997e+02	1.595800e+03	8.686999e+02	1.334900e+03	7.326996e+02	6.681003e+02	1.770600e+03	1.138100e+03	1.295100e+03	1.259100e+03	1.690801e+03	1.102500e+03	1.955701e+03	9.988000e+02	1.010900e+03	1.338700e+03	7.820001e+02	1.600101e+03	9.785997e+02	1.411700e+03	1.707000e+03	1.972900e+03	1.681600e+03	1.864800e+03	1.006300e+03	1.337199e+03	1.290600e+03	1.900700e+03	9.386998e+02	1.113000e+03	2.018100e+03	1.377000e+03	1.408500e+03
1.397091e+04	1.255320e+04	7.822397e+03	7.878297e+03	1.154750e+04	1.935609e+04	2.269569e+04	4.493500e+03	3.833501e+03	6.861499e+03	5.936097e+03	1.138060e+04	7.887099e+03	1.398280e+04	1.975901e+04	1.870970e+04	2.069961e+04	1.800989e+04	5.301897e+03	3.901602e+03	4.638498e+03	5.204800e+03	1.982420e+04	1.197720e+04	4.184701e+03	6.117799e+03	5.064500e+03	1.381170e+04	4.878000e+03	1.552429e+04	1.590451e+04	4.527601e+03	7.998901e+03	2.648741e+04	1.737520e+04	9.384902e+03	1.691930e+04	2.012219e+04	5.987201e+03	1.252340e+04	7.719496e+03	5.782998e+03	6.616603e+03	5.048598e+03	2.198180e+04	7.383699e+03	5.768702e+03	9.187502e+03	1.040110e+04	6.113899e+03	6.465499e+03	4.839700e+03	5.645799e+03	1.425600e+04	4.796000e+03	4.895101e+03	4.302701e+03	8.645100e+03	1.049590e+04	1.771380e+04	1.941680e+04	1.152350e+04	1.387939e+04	5.087101e+03	1.762400e+04	2.306101e+03	1.546010e+04	1.517669e+04	6.722001e+03	2.304030e+04	1.006450e+04	1.522450e+04	1.343190e+04	1.222670e+04	1.527201e+04	1.215140e+04	1.593080e+04	1.227680e+04	1.399920e+04	1.428570e+04	1.068080e+04	2.322410e+04	1.308131e+04	1.051290e+04	5.898098e+03	1.331280e+04	1.643010e+04	7.772096e+03	2.000381e+04	1.140470e+04	1.432099e+04
2.000400e+03	2.216600e+03	1.908800e+03	2.487700e+03	2.206700e+03	2.371100e+03	2.044800e+03	2.175501e+03	2.103901e+03	2.123601e+03	2.318100e+03	2.376000e+03	2.294500e+03	2.358199e+03	2.377400e+03	2.783499e+03	2.007199e+03	2.130500e+03	2.239000e+03	2.195301e+03	2.336300e+03	2.592500e+03	2.058900e+03	2.201100e+03	2.397600e+03	2.132700e+03	2.279099e+03	2.263101e+03	2.148999e+03	1.840000e+03	2.236799e+03	2.102000e+03	2.441101e+03	1.980700e+03	1.766200e+03	2.193701e+03	2.214500e+03	2.173400e+03	1.968800e+03	2.099100e+03	1.933000e+03	2.223701e+03	2.044400e+03	1.947499e+03	1.936700e+03	2.020001e+03	2.072800e+03	2.287200e+03	1.922700e+03	2.361301e+03	1.943900e+03	2.081000e+03	2.199500e+03	2.215000e+03	2.100399e+03	2.132101e+03	2.204199e+03	1.950200e+03	2.289900e+03	2.059799e+03	2.040699e+03	1.951801e+03	1.900100e+03	2.457400e+03	2.379100e+03	2.232300e+03	2.004300e+03	2.047300e+03	2.245900e+03	2.032701e+03	2.368400e+03	2.052199e+03	1.953501e+03	2.179501e+03	2.162700e+03	2.351300e+03	2.208800e+03	2.239000e+03	2.223601e+03	2.141500e+03	2.151500e+03	1.917100e+03	1.977400e+03	2.310099e+03	2.303901e+03	2.299601e+03	1.895700e+03	1.940300e+03	2.186601e+03	2.202000e+03	2.170000e+03
3.443002e+02	4.772998e+02	4.201999e+02	4.670001e+02	4.809000e+02	3.729000e+02	5.184999e+02	4.399001e+02	4.684999e+02	4.073000e+02	4.020001e+02	4.558000e+02	5.219001e+02	4.707000e+02	4.642998e+02	1.728199e+03	4.095001e+02	4.035999e+02	4.330002e+02	4.038999e+02	4.842999e+02	4.806001e+02	4.755002e+02	4.097000e+02	4.806001e+02	4.387000e+02	4.095001e+02	4.490001e+02	4.957998e+02	3.441000e+02	4.521999e+02	4.535001e+02	4.854998e+02	3.778000e+02	3.275000e+02	4.145002e+02	4.368000e+02	4.230000e+02	4.427001e+02	4.927001e+02	3.694000e+02	4.348000e+02	3.825000e+02	3.758002e+02	4.562001e+02	4.584002e+02	6.507001e+02	4.872999e+02	3.709999e+02	4.368999e+02	4.376000e+02	3.937000e+02	4.240002e+02	4.079999e+02	3.989997e+02	3.713001e+02	4.074000e+02	4.741001e+02	4.156000e+02	3.735001e+02	4.040001e+02	4.009001e+02	3.679000e+02	5.086001e+02	4.567000e+02	4.055000e+02	3.634001e+02	5.682000e+02	4.129001e+02	3.174002e+02	4.781999e+02	4.178001e+02	3.772999e+02	4.176000e+02	4.305998e+02	4.651000e+02	5.232998e+02	4.517999e+02	4.671998e+02	3.958999e+02	4.297000e+02	3.299000e+02	3.812998e+02	4.154002e+02	4.348000e+02	4.185001e+02	3.368999e+02	3.438999e+02	3.881001e+02	3.984000e+02	4.458999e+02
7.830996e+02	8.929001e+02	8.796001e+02	8.071002e+02	9.189000e+02	8.221000e+02	8.834998e+02	9.490998e+02	9.386002e+02	9.027001e+02	8.857999e+02	9.329998e+02	9.503005e+02	9.243997e+02	8.910997e+02	8.701999e+02	8.052997e+02	8.613000e+02	8.358000e+02	8.529001e+02	9.597002e+02	9.499001e+02	8.724000e+02	9.364999e+02	8.464001e+02	9.067996e+02	8.531999e+02	9.111003e+02	8.299997e+02	8.006001e+02	8.699001e+02	8.086003e+02	8.780997e+02	8.403002e+02	8.627998e+02	8.026004e+02	9.809005e+02	9.015996e+02	8.691998e+02	9.143996e+02	8.344004e+02	9.125002e+02	8.178996e+02	9.250997e+02	1.317000e+03	1.137900e+03	8.811000e+02	8.891001e+02	8.281998e+02	8.974999e+02	8.817996e+02	8.825003e+02	8.248998e+02	8.751000e+02	8.349998e+02	8.486001e+02	8.189003e+02	8.303001e+02	8.603000e+02	8.779999e+02	9.070002e+02	8.099000e+02	8.868996e+02	9.437003e+02	9.230999e+02	9.224999e+02	1.708600e+03	9.447004e+02	9.930999e+02	8.348001e+02	8.991001e+02	8.598999e+02	8.451004e+02	8.434998e+02	5.181403e+03	8.451004e+02	9.028002e+02	8.652001e+02	8.943998e+02	9.148003e+02	8.242002e+02	7.805996e+02	8.719001e+02	9.028997e+02	8.772997e+02	8.045002e+02	8.003998e+02	8.521000e+02	7.820999e+02	8.868996e+02	9.388000e+02
5.380397e+03	4.926799e+03	7.143800e+03	6.134398e+03	7.777501e+03	8.421299e+03	7.237702e+03	4.783600e+03	7.246904e+03	7.802399e+03	3.228799e+03	6.901599e+03	4.907502e+03	4.648099e+03	7.537801e+03	6.601600e+03	7.875599e+03	5.728898e+03	5.892704e+03	6.637200e+03	4.786300e+03	5.085000e+03	9.081595e+03	6.298598e+03	5.622098e+03	5.773002e+03	5.513203e+03	6.727702e+03	6.678600e+03	8.043000e+03	6.984998e+03	5.829300e+03	4.193500e+03	6.522001e+03	5.071002e+03	8.758196e+03	5.046799e+03	7.254598e+03	6.617300e+03	5.494601e+03	7.141097e+03	5.527399e+03	7.323000e+03	7.040299e+03	6.333701e+03	4.815901e+03	6.714401e+03	6.853200e+03	5.565100e+03	5.178200e+03	8.758002e+03	5.074201e+03	7.009399e+03	7.427999e+03	6.310003e+03	4.069901e+03	3.735602e+03	5.335701e+03	5.846397e+03	6.797799e+03	1.027530e+04	5.597202e+03	8.276597e+03	6.361300e+03	6.047902e+03	3.267200e+03	8.379097e+03	6.854701e+03	6.132400e+03	7.672500e+03	5.922399e+03	7.843501e+03	8.511702e+03	5.103998e+03	7.469702e+03	4.096500e+03	5.390499e+03	5.045099e+03	5.469802e+03	5.726500e+03	4.661598e+03	6.907898e+03	6.401800e+03	5.728898e+03	5.580002e+03	5.232998e+03	7.459701e+03	6.599500e+03	3.691100e+03	6.936701e+03	6.696697e+03
4.615001e+02	5.218000e+02	5.242997e+02	5.271000e+02	5.404001e+02	5.253999e+02	5.291999e+02	5.253999e+02	6.001000e+02	5.956000e+02	5.512000e+02	5.283998e+02	5.375999e+02	5.144001e+02	5.147000e+02	5.969999e+02	5.199997e+02	5.213000e+02	5.587999e+02	5.005998e+02	6.002002e+02	5.242997e+02	6.998001e+02	6.397001e+02	5.283998e+02	5.693003e+02	5.184000e+02	5.388000e+02	5.566000e+02	4.877003e+02	5.249001e+02	5.247000e+02	5.195998e+02	4.995000e+02	5.042999e+02	5.065002e+02	5.057999e+02	6.047001e+02	5.321997e+02	6.285000e+02	5.237999e+02	5.412000e+02	4.872999e+02	5.571002e+02	5.418997e+02	4.728999e+02	5.826000e+02	5.283001e+02	4.870999e+02	5.040000e+02	5.004000e+02	5.710998e+02	9.551403e+03	5.118999e+02	5.809999e+02	5.125003e+02	4.996001e+02	5.450002e+02	5.443999e+02	5.140999e+02	4.925000e+02	5.470997e+02	5.231000e+02	5.025001e+02	4.986003e+02	4.977999e+02	6.409002e+02	5.394001e+02	5.090001e+02	5.191001e+02	6.212999e+02	5.054001e+02	5.327999e+02	5.058998e+02	5.595003e+02	5.325001e+02	5.341999e+02	5.052001e+02	5.414998e+02	5.070000e+02	5.812000e+02	4.750001e+02	4.927001e+02	6.477000e+02	5.423002e+02	4.833998e+02	5.001999e+02	2.766599e+03	4.558000e+02	5.160003e+02	5.388000e+02
5.891601e+03	5.720601e+03	6.120900e+03	3.865301e+03	3.800701e+03	5.432302e+03	5.186800e+03	7.409703e+03	5.405701e+03	4.635798e+03	4.872799e+03	4.817200e+03	4.789801e+03	5.711199e+03	4.657600e+03	3.562702e+03	6.008100e+03	4.228101e+03	4.887802e+03	3.454600e+03	7.128298e+03	4.847600e+03	6.399303e+03	6.495501e+03	6.588503e+03	3.305200e+03	5.453399e+03	6.444497e+03	5.823101e+03	5.489100e+03	5.546600e+03	4.690402e+03	5.483100e+03	6.474800e+03	5.669300e+03	4.287800e+03	5.518097e+03	5.898098e+03	5.906800e+03	9.324897e+03	5.480402e+03	6.388298e+03	3.426101e+03	5.654897e+03	8.227498e+03	7.043799e+03	8.828502e+03	5.864198e+03	7.609300e+03	4.839798e+03	5.445999e+03	5.645901e+03	4.061801e+03	5.052998e+03	3.568201e+03	5.105098e+03	7.874600e+03	4.261501e+03	7.217803e+03	4.425501e+03	9.565595e+03	5.883900e+03	6.858798e+03	5.349198e+03	4.708399e+03	5.109399e+03	6.406803e+03	4.941499e+03	4.527902e+03	3.901800e+03	8.841001e+03	4.662500e+03	3.848000e+03	1.002180e+04	6.323703e+03	4.140298e+03	7.296900e+03	7.765602e+03	6.285902e+03	5.508100e+03	8.198800e+03	4.169998e+03	5.329399e+03	5.929398e+03	6.155601e+03	4.998900e+03	5.057301e+03	4.342099e+03	4.924498e+03	4.118799e+03	4.483299e+03
4.674998e+02	4.507998e+02	4.599002e+02	3.958999e+02	4.611000e+02	3.959998e+02	4.502002e+02	4.633000e+02	4.874002e+02	5.943999e+02	4.867000e+02	4.657000e+02	4.599002e+02	4.468999e+02	4.253000e+02	4.513000e+02	3.706999e+02	4.898998e+02	4.596000e+02	5.436001e+02	4.423998e+02	5.028001e+02	5.061998e+02	5.304000e+02	4.514001e+02	4.714000e+02	4.284001e+02	4.684999e+02	4.143999e+02	4.901998e+02	4.379001e+02	4.401001e+02	4.446000e+02	4.911000e+02	4.955999e+02	4.411000e+02	4.988997e+02	4.418001e+02	4.452001e+02	4.707000e+02	4.674000e+02	4.681000e+02	4.319001e+02	5.035998e+02	4.755002e+02	5.807997e+02	4.969001e+02	4.911000e+02	4.853999e+02	4.611000e+02	4.941999e+02	4.938000e+02	3.987001e+02	4.484999e+02	4.337999e+02	5.028001e+02	4.854998e+02	4.674000e+02	4.362000e+02	4.765002e+02	4.444000e+02	4.621999e+02	4.955003e+02	3.981999e+02	5.120000e+02	6.488000e+02	5.478002e+02	4.801000e+02	4.585000e+02	4.790001e+02	4.245998e+02	4.235000e+02	4.848000e+02	4.434000e+02	4.707998e+02	4.358002e+02	4.432998e+02	4.394000e+02	4.407999e+02	4.391999e+02	4.759001e+02	4.447001e+02	4.335002e+02	4.421999e+02	4.547999e+02	4.185001e+02	5.187998e+02	4.980000e+02	4.495999e+02	4.716000e+02	5.195000e+02
6.047999e+02	5.458002e+02	7.380000e+02	4.243000e+02	7.833998e+02	1.227000e+03	1.423000e+03	5.746999e+02	5.511003e+02	8.550998e+02	7.429998e+02	8.799001e+02	6.643999e+02	6.110997e+02	6.180000e+02	7.458000e+02	1.147200e+03	1.028500e+03	1.006900e+03	6.519999e+02	8.011003e+02	5.973000e+02	8.504997e+02	6.572999e+02	6.338998e+02	1.167400e+03	5.399002e+02	7.060003e+02	6.222998e+02	7.542003e+02	6.727003e+02	6.514998e+02	7.928999e+02	8.080003e+02	6.608001e+02	9.043002e+02	1.204700e+03	6.293004e+02	7.850001e+02	7.164002e+02	6.499000e+02	7.108001e+02	1.202801e+03	6.947003e+02	9.180997e+02	6.255000e+02	2.097199e+03	4.484999e+02	8.962994e+02	8.660005e+02	1.022800e+03	8.906001e+02	7.273001e+02	1.393800e+03	1.197500e+03	6.845001e+02	7.563001e+02	8.057000e+02	6.853998e+02	1.163300e+03	7.948000e+02	7.222002e+02	7.864003e+02	6.650998e+02	5.072999e+02	5.832999e+02	1.202400e+03	9.899995e+02	6.160997e+02	6.404997e+02	5.457003e+02	6.988999e+02	8.980002e+02	5.767999e+02	8.695999e+02	6.070998e+02	7.216998e+02	1.357200e+03	7.292001e+02	6.110002e+02	6.979999e+02	9.424002e+02	6.679999e+02	7.344997e+02	7.811003e+02	5.077998e+02	6.178000e+02	8.890002e+02	1.562801e+03	5.260999e+02	7.615004e+02
1.538300e+03	1.885299e+03	1.703200e+03	1.461400e+03	1.996901e+03	2.195400e+03	1.747600e+03	1.563801e+03	1.970000e+03	1.756600e+03	2.014300e+03	4.085698e+03	1.822801e+03	1.717800e+03	1.736700e+03	2.043100e+03	1.959800e+03	1.824499e+03	1.752100e+03	1.944700e+03	2.089800e+03	1.787100e+03	1.770700e+03	1.902400e+03	1.536799e+03	2.058201e+03	1.742300e+03	1.757300e+03	1.876700e+03	1.649700e+03	1.608500e+03	1.779901e+03	1.659700e+03	1.696899e+03	2.328300e+03	1.721700e+03	1.735300e+03	1.905899e+03	1.714900e+03	1.790299e+03	1.945900e+03	1.832600e+03	1.832101e+03	1.702599e+03	1.898100e+03	1.727601e+03	2.109900e+03	1.766800e+03	1.949601e+03	1.869200e+03	1.932400e+03	1.883400e+03	1.893300e+03	1.758099e+03	2.218099e+03	1.855700e+03	1.690299e+03	1.759700e+03	1.873200e+03	1.675600e+03	1.676101e+03	1.879700e+03	1.729801e+03	1.558700e+03	1.854400e+03	1.883600e+03	1.527700e+03	1.779100e+03	5.282199e+03	1.864500e+03	1.662700e+03	1.746700e+03	1.845500e+03	1.672901e+03	2.173600e+03	1.836901e+03	1.924500e+03	1.789100e+03	1.728500e+03	1.661000e+03	1.697400e+03	1.932600e+03	1.723700e+03	1.933200e+03	1.869901e+03	1.549199e+03	1.729801e+03	2.020201e+03	1.703900e+03	1.850299e+03	1.895600e+03
2.012600e+03	2.840502e+03	2.117200e+03	1.590400e+03	2.630200e+03	2.599701e+03	1.670809e+05	2.502801e+03	1.840500e+03	4.235701e+03	6.480098e+03	1.631801e+03	1.870400e+03	1.787400e+03	1.743300e+03	1.453100e+03	1.942301e+03	3.182999e+03	1.825700e+03	1.371900e+03	2.648300e+03	1.317600e+03	2.495000e+03	2.045400e+03	1.786200e+03	2.073800e+03	2.216600e+03	1.891800e+03	1.637600e+03	2.616800e+03	1.662200e+03	1.986300e+03	1.709600e+03	2.319099e+03	1.979700e+03	1.671700e+03	1.936200e+03	2.108000e+03	1.704670e+04	2.170200e+03	2.411600e+03	2.234901e+03	2.318699e+03	2.439600e+03	1.801001e+03	2.279000e+03	2.274300e+03	1.759500e+03	2.424600e+03	1.618499e+03	2.311400e+03	1.696099e+03	1.419600e+03	1.722600e+03	1.442101e+03	1.919500e+03	1.941001e+03	1.562300e+03	3.573401e+03	2.665000e+03	2.612400e+03	2.132500e+03	1.599200e+03	1.599500e+03	1.357401e+03	2.023100e+03	2.593999e+03	1.631801e+03	1.341500e+03	1.813000e+03	2.156001e+03	1.831400e+03	1.395600e+03	3.892898e+03	1.709999e+03	1.323201e+03	1.408100e+03	2.335000e+03	1.819899e+03	1.703399e+03	4.159998e+03	1.974000e+03	1.808100e+03	1.389100e+03	1.886499e+03	1.415200e+03	3.208201e+03	1.692800e+03	2.817199e+03	1.589001e+03	2.075300e+03
4.295999e+02	3.858999e+02	3.331999e+02	2.976999e+02	4.254999e+02	4.591997e+02	4.406001e+02	4.262001e+02	4.078998e+02	3.966000e+02	6.234003e+02	4.260999e+02	4.311999e+02	4.311001e+02	4.169001e+02	3.631000e+02	4.678000e+02	3.830999e+02	3.790000e+02	4.133001e+02	4.450001e+02	4.504999e+02	3.428002e+02	3.882998e+02	3.627000e+02	4.316999e+02	3.741000e+02	4.185001e+02	4.060000e+02	3.329999e+02	4.594000e+02	4.125002e+02	4.187998e+02	3.549999e+02	3.151000e+02	3.663000e+02	4.240002e+02	4.187998e+02	4.461002e+02	3.783000e+02	3.416000e+02	3.961000e+02	1.237900e+03	3.540001e+02	3.655999e+02	5.459999e+02	3.732000e+02	4.949003e+02	3.441999e+02	5.509001e+02	3.275000e+02	3.737001e+02	4.083001e+02	3.876001e+02	3.756999e+02	3.413999e+02	3.959998e+02	5.180003e+02	3.685000e+02	3.315000e+02	4.155001e+02	4.247997e+02	4.115001e+02	5.078998e+02	5.776000e+02	4.975998e+02	3.499000e+02	4.033999e+02	4.115001e+02	4.012001e+02	4.297998e+02	6.287000e+02	3.342999e+02	3.471600e+03	3.870999e+02	4.531001e+02	4.337999e+02	4.061999e+02	4.277998e+02	4.645999e+02	3.987001e+02	3.403999e+02	1.699901e+03	4.033999e+02	3.984000e+02	3.652000e+02	4.812001e+02	3.489001e+02	6.933000e+02	4.017998e+02	3.888999e+02
